buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,houseType,jibun,plottageAr,sggCd,slerGbn,totalFloorAr,umdNm,lawd_cd,deal_ym,sggNm
1992,개인,,,"41,500",9,12,2024,중개거래,경기 수원시 영통구,다가구,2**,132,41117,개인,223.02,매탄동,41117,202412,
1991,개인,,,"53,000",11,1,2025,중개거래,경기 수원시 영통구,단독,1**,194.9,41117,개인,287.28,매탄동,41117,202501,
2015,개인,,,"240,000",26,2,2025,중개거래,"경기 성남시 분당구, 경기 수원시 영통구",다가구,1***,300.2,41117,개인,631.98,이의동,41117,202502,
2015,개인,25.03.19,O,"240,000",26,2,2025,중개거래,"경기 성남시 분당구, 경기 수원시 영통구",다가구,1***,300.2,41117,개인,631.98,이의동,41117,202502,
2002,개인,,,"105,000",3,2,2025,중개거래,경기 수원시 영통구,다가구,1***,229,41117,개인,503.2,매탄동,41117,202502,
2001,개인,,,"114,000",29,3,2025,중개거래,경기 수원시 영통구,단독,1***,235,41117,개인,387.76,영통동,41117,202503,
2001,개인,26.03.23,O,"114,000",29,3,2025,중개거래,경기 수원시 영통구,다가구,1***,235,41117,개인,387.76,영통동,41117,202503,
2017,개인,25.04.16,O,"169,000",18,3,2025,중개거래,경기 수원시 권선구,단독,1***,252,41117,개인,343.11,이의동,41117,202503,
2021,개인,,,"225,227",4,3,2025,직거래,,다가구,3**,445,41117,법인,1221.72,원천동,41117,202503,
2017,개인,,,"166,096",30,4,2025,중개거래,경기 수원시 권선구,단독,1***,252,41117,개인,343.11,이의동,41117,202504,
2017,개인,25.07.30,O,"169,000",30,4,2025,중개거래,경기 수원시 권선구,단독,1***,290.7,41117,개인,343.11,이의동,41117,202504,
2017,개인,25.07.28,O,"169,000",30,4,2025,중개거래,경기 수원시 권선구,단독,1***,252,41117,개인,343.11,이의동,41117,202504,
1987,개인,,,"62,500",10,4,2025,중개거래,경기 수원시 영통구,다가구,1**,190,41117,개인,253.35,매탄동,41117,202504,
2019,개인,,,"127,500",10,4,2025,직거래,,다가구,8**,199,41117,개인,407.29,매탄동,41117,202504,
1991,개인,,,"63,500",31,5,2025,중개거래,경기 수원시 영통구,단독,2**,186.7,41117,개인,297.81,매탄동,41117,202505,
1977,개인,,,"57,000",7,5,2025,중개거래,경기 수원시 영통구,다가구,1**,155,41117,개인,177.86,매탄동,41117,202505,
,개인,,,"115,000",12,5,2025,중개거래,경기 수원시 영통구,다가구,1***,184.3,41117,개인,474.38,매탄동,41117,202505,
2001,개인,,,"132,500",8,5,2025,중개거래,경기 수원시 영통구,다가구,1***,196.1,41117,개인,406.39,영통동,41117,202505,
2003,개인,,,"183,000",27,6,2025,중개거래,경기 수원시 영통구,다가구,1**,358,41117,개인,652.98,원천동,41117,202506,
1989,개인,,,"50,000",12,6,2025,직거래,,다가구,1**,194.5,41117,개인,222.68,매탄동,41117,202506,
2003,개인,,,"119,000",17,6,2025,중개거래,경기 수원시 권선구,다가구,3**,254,41117,개인,499.32,망포동,41117,202506,
1991,개인,,,"44,725",17,6,2025,중개거래,경기 수원시 영통구,다가구,1**,175,41117,개인,299.79,매탄동,41117,202506,
1991,개인,,,"59,000",3,6,2025,중개거래,경기 수원시 영통구,단독,1**,195,41117,개인,292.68,매탄동,41117,202506,
2000,개인,,,"118,500",7,7,2025,중개거래,경기 수원시 영통구,다가구,1***,222.7,41117,개인,465.26,영통동,41117,202507,
1994,개인,,,"70,000",5,7,2025,중개거래,"경기 수원시 영통구, 경기 수원시 팔달구",단독,1***,199.9,41117,개인,473.68,매탄동,41117,202507,
1991,공공기관,,,"55,000",28,8,2025,중개거래,경기 수원시 영통구,단독,1***,169.9,41117,개인,271.14,매탄동,41117,202508,
1991,개인,,,"75,000",30,9,2025,중개거래,경기 수원시 영통구,단독,1***,187.7,41117,개인,289.32,매탄동,41117,202509,
1992,개인,,,"52,000",26,9,2025,중개거래,경기 수원시 영통구,단독,8**,181.3,41117,개인,194.4,매탄동,41117,202509,
1988,개인,25.12.15,O,"45,000",29,9,2025,직거래,,다가구,1**,163.6,41117,개인,261.74,매탄동,41117,202509,
2008,개인,,,"138,000",6,9,2025,중개거래,경기 수원시 팔달구,다가구,2*,212,41117,개인,398.27,원천동,41117,202509,
1988,개인,,,"62,500",16,9,2025,중개거래,경기 수원시 영통구,다가구,1**,225.2,41117,개인,325.54,매탄동,41117,202509,
2020,개인,,,"120,000",1,9,2025,중개거래,"경기 수원시 권선구, 경기 수원시 영통구",다가구,8**,171.3,41117,개인,317.8,매탄동,41117,202509,
1992,개인,,,"84,000",12,9,2025,중개거래,경기 수원시 영통구,단독,2**,221.4,41117,개인,492.48,매탄동,41117,202509,
2012,개인,,,"168,000",15,10,2025,중개거래,경기 수원시 영통구,다가구,5**,269,41117,개인,479.6,원천동,41117,202510,
1990,개인,,,"74,565",15,10,2025,직거래,,다가구,1**,254.9,41117,개인,467.04,매탄동,41117,202510,
1988,개인,,,"71,000",14,10,2025,중개거래,경기 수원시 영통구,다가구,1**,164,41117,개인,249.01,매탄동,41117,202510,
1994,개인,,,"79,000",14,10,2025,중개거래,경기 수원시 영통구,다가구,7*,197,41117,개인,448.98,원천동,41117,202510,
2001,개인,,,"104,000",17,11,2025,중개거래,경기 수원시 영통구,단독,1***,206.3,41117,개인,370.44,영통동,41117,202511,
2016,개인,,,"249,000",12,11,2025,중개거래,"경기 수원시 영통구, 경기 수원시 팔달구",다가구,9**,320,41117,개인,494.5,신동,41117,202511,
2012,개인,,,"122,500",2,12,2025,중개거래,경기 수원시 영통구,단독,5**,121.25,41117,개인,547.6,원천동,41117,202512,
2017,개인,,,"240,000",4,12,2025,직거래,,다가구,4**,353,41117,개인,921.53,매탄동,41117,202512,
2013,개인,,,"150,000",6,12,2025,중개거래,경기 수원시 영통구,단독,1***,221.2,41117,개인,484.57,이의동,41117,202512,
2015,개인,,,"181,000",9,12,2025,중개거래,경기 수원시 팔달구,단독,9**,250,41117,개인,449.49,신동,41117,202512,
2001,개인,,,"140,000",8,12,2025,중개거래,경기 수원시 영통구,다가구,1***,189.1,41117,개인,404.44,영통동,41117,202512,
1990,개인,,,"53,000",28,1,2026,중개거래,"경기 수원시 권선구, 경기 수원시 영통구",다가구,1**,199.9,41117,개인,261.25,매탄동,41117,202601,
2014,개인,,,"105,800",23,1,2026,중개거래,경기 수원시 영통구,다가구,1***,180.1,41117,개인,307.61,매탄동,41117,202601,
1993,개인,,,"100,000",22,1,2026,중개거래,경기 수원시 영통구,단독,1***,189.2,41117,개인,434.3,매탄동,41117,202601,
2017,개인,,,"132,200",23,1,2026,중개거래,경기 수원시 영통구,다가구,1**,199.7,41117,개인,399.99,매탄동,41117,202601,
2024,개인,,,"200,000",23,1,2026,중개거래,경기 수원시 영통구,다가구,1***,191,41117,법인,392.73,매탄동,41117,202601,
2013,개인,,,"162,500",4,2,2026,중개거래,경기 수원시 영통구,단독,5**,252.8,41117,개인,453.98,원천동,41117,202602,
2002,개인,,,"81,000",20,4,2026,직거래,,다가구,3*,202,41117,개인,377.83,원천동,41117,202604,
2001,개인,,,"132,000",18,4,2026,중개거래,경기 수원시 영통구,다가구,1***,198.2,41117,개인,405.72,영통동,41117,202604,
2019,개인,,,"160,000",22,5,2026,직거래,,다가구,1**,216.9,41117,개인,443.64,매탄동,41117,202605,
1996,개인,,,"97,000",15,5,2026,중개거래,경기 수원시 영통구,단독,1**,235,41117,개인,412.62,매탄동,41117,202605,
2014,개인,,,"193,000",20,5,2026,중개거래,경기 수원시 영통구,다가구,1***,288.2,41117,개인,494.64,이의동,41117,202605,
1991,개인,,,"62,000",27,5,2026,중개거래,경기 수원시 영통구,단독,1***,179.5,41117,개인,287.7,매탄동,41117,202605,
2015,개인,,,"230,000",6,5,2026,중개거래,경기 수원시 권선구,다가구,9**,369.6,41117,개인,702.66,신동,41117,202605,
1990,개인,,,"130,000",4,5,2026,중개거래,경기 수원시 영통구,단독,1**,271,41117,개인,494.46,매탄동,41117,202605,
2008,개인,,,"122,000",1,5,2026,중개거래,경기 수원시 영통구,다가구,2*,209,41117,개인,359.8,원천동,41117,202605,
2022,개인,,,"116,000",15,6,2026,직거래,,다가구,1**,201.6,41117,개인,375,매탄동,41117,202606,
2003,개인,,,"98,000",8,6,2026,중개거래,경기 수원시 영통구,다가구,1**,172,41117,개인,305.92,매탄동,41117,202606,
