buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,houseType,monthlyRent,preDeposit,preMonthlyRent,sggCd,totalFloorAr,umdNm,useRRRight,lawd_cd,deal_ym,sggNm
1991,26.06~28.06,신규,16,5,2026,"2,000",단독,45,,,41117,50,매탄동,,41117,202605,
2015,26.06~28.06,신규,18,5,2026,"16,000",다가구,10,,,41117,58.45,원천동,,41117,202605,
2014,26.06~28.06,신규,22,5,2026,"1,000",다가구,50,,,41117,45.97,매탄동,,41117,202605,
2015,26.06~28.06,신규,16,5,2026,"32,000",다가구,0,,,41117,74.55,이의동,,41117,202605,
2008,26.06~27.06,신규,26,5,2026,300,다가구,45,,,41117,28,매탄동,,41117,202605,
2001,26.06~28.06,신규,30,5,2026,"1,000",단독,60,,,41117,40,영통동,,41117,202605,
2015,26.06~28.06,갱신,26,5,2026,"20,000",다가구,0,"20,000",,41117,55,이의동,,41117,202605,
2020,26.06~28.06,신규,15,5,2026,"5,000",다가구,58,,,41117,25.55,망포동,,41117,202605,
2001,26.06~27.06,신규,29,5,2026,500,다가구,40,,,41117,26,영통동,,41117,202605,
2003,26.06~27.06,신규,16,5,2026,"1,000",다가구,63,,,41117,45,망포동,,41117,202605,
1998,26.06~27.06,신규,20,5,2026,"1,000",다가구,61,,,41117,57.1,영통동,,41117,202605,
2012,26.06~26.09,신규,18,5,2026,100,다가구,39,,,41117,18,매탄동,,41117,202605,
2001,26.06~27.06,신규,28,5,2026,500,다가구,40,,,41117,26,영통동,,41117,202605,
1999,26.07~27.06,신규,22,5,2026,500,다가구,39,,,41117,26.4,영통동,,41117,202605,
2008,26.06~27.06,신규,27,5,2026,"2,200",단독,42,,,41117,20,매탄동,,41117,202605,
2000,26.07~27.07,신규,31,5,2026,300,다가구,35,,,41117,26.4,영통동,,41117,202605,
2016,26.06~27.05,신규,26,5,2026,200,다가구,47,,,41117,19,매탄동,,41117,202605,
1990,26.07~28.07,신규,11,5,2026,"5,000",다가구,0,,,41117,42,매탄동,,41117,202605,
2004,26.05~27.05,신규,15,5,2026,500,다가구,38,,,41117,30,매탄동,,41117,202605,
2015,26.07~28.07,신규,26,5,2026,"17,850",단독,3,,,41117,56.1,신동,,41117,202605,
2019,26.06~28.06,신규,28,5,2026,"2,000",다가구,80,,,41117,45.26,매탄동,,41117,202605,
2008,26.06~27.06,신규,25,5,2026,"1,500",다가구,45,,,41117,35,신동,,41117,202605,
2018,26.06~28.06,신규,2,5,2026,"5,000",다가구,70,,,41117,50,매탄동,,41117,202605,
2004,26.05~27.05,신규,24,5,2026,120,다가구,56,,,41117,26.44,원천동,,41117,202605,
2016,26.06~27.06,신규,29,5,2026,"1,000",다가구,73,,,41117,27.62,신동,,41117,202605,
2010,26.06~27.06,신규,20,5,2026,"2,000",단독,30,,,41117,23.1,원천동,,41117,202605,
2002,26.06~28.06,신규,12,5,2026,"4,500",다가구,0,,,41117,19.9,매탄동,,41117,202605,
2014,26.06~28.06,신규,23,5,2026,"10,000",다가구,135,,,41117,83,이의동,,41117,202605,
2022,26.06~27.06,신규,16,5,2026,"1,000",다가구,60,,,41117,25,매탄동,,41117,202605,
2014,26.05~28.05,신규,5,5,2026,"1,500",다가구,80,,,41117,59.49,매탄동,,41117,202605,
1993,26.06~28.06,신규,13,5,2026,"18,500",다가구,0,,,41117,89.3,매탄동,,41117,202605,
1998,26.06~27.06,신규,18,5,2026,500,다가구,40,,,41117,26.4,영통동,,41117,202605,
2015,26.07~28.07,신규,29,5,2026,"9,000",단독,85,,,41117,80,신동,,41117,202605,
1995,26.06~28.06,신규,8,5,2026,"4,500",다가구,0,,,41117,28,매탄동,,41117,202605,
2015,26.05~28.05,갱신,3,5,2026,"23,000",단독,0,"23,000",,41117,60.9,하동,,41117,202605,
2012,26.06~27.06,신규,22,5,2026,300,단독,34,,,41117,20,매탄동,,41117,202605,
2017,26.07~28.06,갱신,16,5,2026,"14,000",다가구,0,"14,000",,41117,52.89,매탄동,,41117,202605,
2014,26.06~28.06,갱신,13,5,2026,"17,000",다가구,35,"23,000",,41117,59,이의동,사용,41117,202605,
2017,26.05~28.05,신규,31,5,2026,"2,000",다가구,60,,,41117,40,매탄동,,41117,202605,
1990,26.06~28.06,신규,23,5,2026,"5,000",단독,14,,,41117,89.35,매탄동,,41117,202605,
1990,26.06~28.06,신규,27,5,2026,"3,000",단독,50,,,41117,45,매탄동,,41117,202605,
2000,26.06~28.08,신규,28,5,2026,"4,800",다가구,0,,,41117,23,영통동,,41117,202605,
1990,26.05~28.05,신규,27,5,2026,100,다가구,34,,,41117,26.4,매탄동,,41117,202605,
2015,26.08~28.08,신규,28,5,2026,"5,000",단독,85,,,41117,26.4,신동,,41117,202605,
2003,26.06~28.06,신규,30,5,2026,"8,500",다가구,0,,,41117,50,매탄동,,41117,202605,
2003,26.06~28.06,갱신,18,5,2026,"8,000",단독,0,"4,000",,41117,43.9,원천동,,41117,202605,
2008,26.06~27.06,신규,19,5,2026,300,다가구,30,,,41117,21,매탄동,,41117,202605,
2008,26.06~28.06,신규,2,5,2026,"5,000",다가구,0,,,41117,29.7,원천동,,41117,202605,
1991,26.06~28.06,신규,13,5,2026,"1,000",단독,60,,,41117,40,매탄동,,41117,202605,
2008,26.06~27.06,신규,28,5,2026,"1,000",다가구,40,,,41117,24,망포동,,41117,202605,
1990,26.05~27.05,신규,9,5,2026,300,다가구,37,,,41117,29.75,매탄동,,41117,202605,
2017,26.07~28.07,갱신,14,5,2026,"17,800",다가구,0,"17,500",,41117,60.65,신동,,41117,202605,
2002,26.07~27.07,신규,29,5,2026,500,단독,47,,,41117,27,원천동,,41117,202605,
2003,26.06~28.01,신규,23,5,2026,500,다가구,40,,,41117,24,영통동,,41117,202605,
2022,26.07~28.07,신규,19,5,2026,"5,000",다가구,80,,,41117,42.04,매탄동,,41117,202605,
2004,26.05~27.05,신규,19,5,2026,300,다가구,36,,,41117,30,매탄동,,41117,202605,
2008,26.06~27.06,신규,21,5,2026,300,다가구,33,,,41117,26.4,원천동,,41117,202605,
,26.05~28.05,신규,21,5,2026,"8,000",다가구,0,,,41117,16.66,매탄동,,41117,202605,
1990,26.05~27.11,신규,25,5,2026,500,단독,65,,,41117,48.65,매탄동,,41117,202605,
2008,26.06~27.06,신규,18,5,2026,"1,000",단독,33,,,41117,18,신동,,41117,202605,
2015,26.06~28.06,신규,16,5,2026,"32,000",다가구,0,,,41117,74.55,이의동,,41117,202605,
1996,26.06~27.06,신규,11,5,2026,300,다가구,37,,,41117,22.2,매탄동,,41117,202605,
1990,26.06~28.06,신규,14,5,2026,"1,000",다가구,57,,,41117,50,매탄동,,41117,202605,
1997,26.05~27.05,신규,14,5,2026,500,다가구,45,,,41117,40,매탄동,,41117,202605,
2015,26.06~28.06,신규,26,5,2026,"20,000",다가구,0,,,41117,57,신동,,41117,202605,
2015,26.06~27.05,신규,23,5,2026,500,다가구,50,,,41117,22,원천동,,41117,202605,
2002,26.06~28.06,신규,12,5,2026,"5,800",다가구,0,,,41117,23,매탄동,,41117,202605,
2022,26.07~28.07,신규,30,5,2026,"5,000",단독,85,,,41117,43.66,매탄동,,41117,202605,
1999,26.06~27.06,신규,12,5,2026,"1,000",다가구,70,,,41117,56.42,영통동,,41117,202605,
2014,26.08~28.08,신규,30,5,2026,"27,000",다가구,0,,,41117,55,이의동,,41117,202605,
2019,26.06~28.06,신규,28,5,2026,"11,000",다가구,30,,,41117,32.185,신동,,41117,202605,
2003,26.07~28.07,신규,25,5,2026,"15,000",다가구,0,,,41117,40,원천동,,41117,202605,
2001,26.06~27.06,신규,14,5,2026,"1,000",다가구,30,,,41117,22.45,영통동,,41117,202605,
2003,26.05~27.05,신규,6,5,2026,500,단독,40,,,41117,23.1,망포동,,41117,202605,
2013,26.08~28.08,신규,29,5,2026,"35,000",다가구,0,,,41117,103.44,이의동,,41117,202605,
1990,26.06~28.06,신규,14,5,2026,"5,000",다가구,0,,,41117,50,매탄동,,41117,202605,
2004,26.05~27.05,신규,23,5,2026,200,다가구,30,,,41117,26.4,원천동,,41117,202605,
2009,26.06~27.06,신규,22,5,2026,300,다가구,35,,,41117,22,매탄동,,41117,202605,
2016,26.06~28.06,신규,21,5,2026,"1,000",단독,75,,,41117,33,신동,,41117,202605,
2004,26.06~27.06,신규,30,5,2026,"1,000",다가구,50,,,41117,25,매탄동,,41117,202605,
2002,26.05~28.05,갱신,24,5,2026,"3,000",다가구,0,"2,000",,41117,19.8,매탄동,,41117,202605,
2010,26.05~27.05,신규,22,5,2026,500,다가구,40,,,41117,23.1,원천동,,41117,202605,
2014,26.05~28.05,신규,7,5,2026,"10,000",다가구,40,,,41117,56.44,원천동,,41117,202605,
2002,26.06~28.06,신규,29,5,2026,"12,000",단독,0,,,41117,41.87,매탄동,,41117,202605,
2002,26.07~28.07,신규,29,5,2026,"14,000",단독,0,,,41117,35.66,매탄동,,41117,202605,
2002,26.09~27.01,신규,30,5,2026,"6,500",다가구,0,,,41117,25,원천동,,41117,202605,
2018,26.06~28.06,신규,29,5,2026,"24,000",다가구,0,,,41117,56,원천동,,41117,202605,
2009,26.05~27.12,신규,26,5,2026,300,다가구,37,,,41117,20,매탄동,,41117,202605,
2003,26.07~28.07,신규,29,5,2026,"12,000",단독,0,,,41117,53.9,망포동,,41117,202605,
1989,26.06~27.06,신규,28,5,2026,300,다가구,40,,,41117,37,매탄동,,41117,202605,
,26.06~28.06,신규,27,5,2026,"8,000",다가구,0,,,41117,42.26,매탄동,,41117,202605,
2015,26.06~27.06,신규,19,5,2026,"2,000",다가구,60,,,41117,27,신동,,41117,202605,
2000,26.06~26.12,신규,18,5,2026,500,단독,38,,,41117,26.4,영통동,,41117,202605,
1988,26.05~28.05,신규,17,5,2026,300,다가구,45,,,41117,50,매탄동,,41117,202605,
,26.05~28.05,신규,15,5,2026,500,단독,40,,,41117,25,영통동,,41117,202605,
2001,26.06~28.06,신규,30,5,2026,300,다가구,35,,,41117,21,영통동,,41117,202605,
2016,26.07~28.07,신규,9,5,2026,"3,000",다가구,90,,,41117,66,신동,,41117,202605,
2008,26.05~27.05,신규,31,5,2026,300,다가구,35,,,41117,23.1,원천동,,41117,202605,
1996,26.08~28.07,신규,27,5,2026,"7,500",다가구,0,,,41117,42.26,매탄동,,41117,202605,
2017,26.05~27.05,신규,8,5,2026,700,다가구,72,,,41117,42,매탄동,,41117,202605,
2002,26.06~28.06,신규,5,5,2026,"4,500",다가구,0,,,41117,25,매탄동,,41117,202605,
2016,26.06~28.06,갱신,22,5,2026,"20,000",다가구,4,"20,000",,41117,52.8,신동,,41117,202605,
2013,26.08~28.08,갱신,31,5,2026,"26,000",다가구,0,"26,000",,41117,79,이의동,,41117,202605,
2015,26.08~28.08,신규,30,5,2026,"17,600",단독,0,,,41117,52.8,신동,,41117,202605,
2014,26.07~28.07,신규,30,5,2026,"30,000",다가구,0,,,41117,80,이의동,,41117,202605,
2013,26.06~28.06,신규,30,5,2026,"16,000",다가구,0,,,41117,53.42,원천동,,41117,202605,
1999,26.05~27.07,신규,5,5,2026,500,다가구,40,,,41117,20,영통동,,41117,202605,
2022,26.05~30.04,갱신,30,5,2026,"24,000",다가구,0,"24,000",,41117,47.7,매탄동,사용,41117,202605,
2017,26.05~28.05,신규,14,5,2026,"3,500",다가구,60,,,41117,50.22,매탄동,,41117,202605,
2001,26.06~27.06,신규,30,5,2026,"2,000",다가구,35,,,41117,23,영통동,,41117,202605,
,26.05~30.04,갱신,30,5,2026,"21,000",다가구,0,"20,000",,41117,47.7,매탄동,,41117,202605,
2008,26.06~28.05,신규,30,5,2026,"2,000",다가구,10,,,41117,21,원천동,,41117,202605,
2008,26.06~27.05,신규,28,5,2026,300,다가구,34,,,41117,26.4,원천동,,41117,202605,
1989,26.05~28.05,신규,25,5,2026,500,다가구,45,,,41117,20,매탄동,,41117,202605,
1996,26.05~28.05,신규,28,5,2026,"3,000",다가구,0,,,41117,20,매탄동,,41117,202605,
2002,26.06~28.06,신규,28,5,2026,"5,500",다가구,0,,,41117,35,매탄동,,41117,202605,
2017,26.07~28.07,신규,27,5,2026,"1,000",단독,63,,,41117,29.7,신동,,41117,202605,
,26.06~28.06,갱신,19,5,2026,"15,000",다가구,0,"15,000",,41117,46.3,매탄동,,41117,202605,
1998,26.06~28.06,신규,6,5,2026,"10,000",다가구,0,,,41117,38,영통동,,41117,202605,
1969,26.06~28.06,신규,13,5,2026,"2,000",다가구,80,,,41117,205.75,매탄동,,41117,202605,
2012,26.08~28.08,갱신,16,5,2026,"25,000",다가구,0,"25,000",,41117,106.4,원천동,,41117,202605,
2010,26.05~27.05,신규,27,5,2026,"1,000",다가구,40,,,41117,20,매탄동,,41117,202605,
2001,26.06~27.06,신규,28,5,2026,200,다가구,27,,,41117,25,영통동,,41117,202605,
1991,26.05~28.05,신규,4,5,2026,"1,000",단독,65,,,41117,40,매탄동,,41117,202605,
1996,26.06~28.06,신규,27,5,2026,"8,000",다가구,0,,,41117,42.26,매탄동,,41117,202605,
2018,26.06~28.06,신규,29,5,2026,"18,000",다가구,0,,,41117,49,원천동,,41117,202605,
2019,26.05~28.05,신규,12,5,2026,"1,000",다가구,46,,,41117,30,매탄동,,41117,202605,
2016,26.05~28.05,갱신,26,5,2026,"23,100",다가구,0,"22,000",,41117,55,이의동,사용,41117,202605,
,26.08~28.07,신규,27,5,2026,"7,500",다가구,0,,,41117,42.26,매탄동,,41117,202605,
2003,26.05~27.05,신규,8,5,2026,500,단독,45,,,41117,24.71,매탄동,,41117,202605,
2003,26.07~28.06,신규,15,5,2026,"11,000",다가구,0,,,41117,41.58,매탄동,,41117,202605,
2003,26.08~28.08,신규,27,5,2026,"10,000",단독,3,,,41117,54.36,망포동,,41117,202605,
2024,26.06~27.06,신규,1,5,2026,"3,000",다가구,79,,,41117,44.61,매탄동,,41117,202605,
2002,26.05~27.05,신규,22,5,2026,300,다가구,38,,,41117,40,매탄동,,41117,202605,
2002,26.05~27.05,신규,18,5,2026,500,다가구,55,,,41117,25,원천동,,41117,202605,
1999,26.05~27.05,신규,2,5,2026,300,다가구,36,,,41117,24,영통동,,41117,202605,
2013,26.06~28.06,갱신,1,5,2026,"17,000",다가구,3,"17,000",,41117,54.89,원천동,사용,41117,202605,
2004,26.06~28.06,신규,29,5,2026,"4,500",다가구,0,,,41117,24.09,매탄동,,41117,202605,
2001,26.05~27.05,신규,27,5,2026,500,다가구,35,,,41117,23.14,영통동,,41117,202605,
1970,26.05~28.05,갱신,20,5,2026,500,단독,40,500,40,41117,50,매탄동,사용,41117,202605,
2014,26.06~28.06,갱신,21,5,2026,"19,950",다가구,0,"19,000",,41117,60,이의동,사용,41117,202605,
2018,26.05~28.05,신규,13,5,2026,"3,000",다가구,43,,,41117,35,원천동,,41117,202605,
2002,26.06~28.06,신규,28,5,2026,"6,500",다가구,0,,,41117,30,매탄동,,41117,202605,
2015,26.06~28.08,갱신,13,5,2026,"21,000",다가구,0,"20,000",,41117,47.91,신동,,41117,202605,
2018,26.07~28.07,신규,28,5,2026,"15,000",다가구,0,,,41117,49,매탄동,,41117,202605,
2008,26.05~27.05,신규,4,5,2026,500,다가구,43,,,41117,20,원천동,,41117,202605,
2002,26.05~27.05,신규,19,5,2026,300,다가구,30,,,41117,25,매탄동,,41117,202605,
2013,26.06~28.06,갱신,1,5,2026,"17,000",다가구,3,"17,000",,41117,59.26,원천동,사용,41117,202605,
2002,26.05~26.08,신규,15,5,2026,300,단독,34,,,41117,24,매탄동,,41117,202605,
2019,26.06~28.06,신규,28,5,2026,"17,000",다가구,0,,,41117,32.185,신동,,41117,202605,
2017,26.07~27.07,신규,27,5,2026,"4,000",단독,67,,,41117,49.5,원천동,,41117,202605,
2013,26.05~28.05,갱신,25,5,2026,"27,000",다가구,0,"25,000",,41117,63.08,이의동,,41117,202605,
2014,26.06~28.06,신규,26,5,2026,"25,000",다가구,0,,,41117,60,이의동,,41117,202605,
2015,26.05~27.05,갱신,18,5,2026,"19,000",다가구,0,"19,000",,41117,66,신동,,41117,202605,
2002,26.06~28.06,신규,26,5,2026,"11,000",다가구,0,,,41117,29.7,매탄동,,41117,202605,
2015,26.06~28.06,신규,25,5,2026,"1,000",다가구,70,,,41117,46.74,매탄동,,41117,202605,
2018,26.05~28.05,신규,11,5,2026,"3,000",다가구,76,,,41117,50,매탄동,,41117,202605,
2015,26.05~27.05,신규,14,5,2026,500,다가구,50,,,41117,23,원천동,,41117,202605,
2004,26.05~27.05,신규,26,5,2026,300,다가구,32,,,41117,25.6,매탄동,,41117,202605,
2003,26.07~28.07,신규,26,5,2026,"10,000",단독,15,,,41117,60,원천동,,41117,202605,
2013,26.07~28.07,신규,24,5,2026,"26,000",단독,10,,,41117,65,이의동,,41117,202605,
1990,26.05~28.05,신규,11,5,2026,"1,000",단독,55,,,41117,48,매탄동,,41117,202605,
2017,26.07~28.07,신규,23,5,2026,"16,500",다가구,0,,,41117,40,매탄동,,41117,202605,
2013,26.05~28.05,갱신,26,5,2026,"21,000",다가구,0,"18,000",,41117,60,하동,,41117,202605,
2008,26.05~27.05,신규,25,5,2026,"1,000",다가구,33,,,41117,20,원천동,,41117,202605,
1991,26.06~28.06,신규,4,5,2026,500,단독,35,,,41117,49.83,매탄동,,41117,202605,
2008,26.05~26.11,신규,14,5,2026,200,다가구,35,,,41117,23.14,원천동,,41117,202605,
2003,26.05~28.05,신규,12,5,2026,500,단독,39,,,41117,23,매탄동,,41117,202605,
1992,26.07~28.07,신규,18,5,2026,500,다가구,62,,,41117,50,매탄동,,41117,202605,
2002,26.05~27.05,신규,6,5,2026,500,다가구,33,,,41117,19.9,매탄동,,41117,202605,
2004,26.05~27.05,신규,16,5,2026,100,다가구,37,,,41117,21.09,원천동,,41117,202605,
1990,26.05~28.05,갱신,14,5,2026,"5,000",다가구,0,"5,000",,41117,30,매탄동,,41117,202605,
2004,26.06~27.06,신규,5,5,2026,300,다가구,33,,,41117,21,원천동,,41117,202605,
2015,26.06~28.06,갱신,23,5,2026,"27,300",다가구,0,"26,000",,41117,69.3,이의동,사용,41117,202605,
2008,26.06~27.06,신규,25,5,2026,300,다가구,35,,,41117,23.14,원천동,,41117,202605,
2012,26.05~26.11,신규,19,5,2026,300,단독,35,,,41117,19.385,매탄동,,41117,202605,
2015,26.05~28.05,갱신,18,5,2026,"1,500",단독,75,"1,000",68,41117,30,신동,,41117,202605,
2003,26.05~27.05,신규,22,5,2026,500,단독,35,,,41117,25,망포동,,41117,202605,
,26.05~27.05,신규,5,5,2026,150,다가구,58,,,41117,25,원천동,,41117,202605,
2003,26.05~28.05,신규,14,5,2026,"3,500",다가구,0,,,41117,23.1,원천동,,41117,202605,
2002,26.06~29.06,갱신,22,5,2026,"5,000",다가구,0,"5,000",,41117,28,매탄동,,41117,202605,
2012,26.05~27.05,신규,20,5,2026,300,다가구,37,,,41117,19.83,매탄동,,41117,202605,
2014,26.05~28.05,갱신,9,5,2026,"30,000",다가구,0,"29,000",,41117,72.71,하동,사용,41117,202605,
2015,26.06~28.06,갱신,22,5,2026,"20,000",다가구,20,"20,000",20,41117,52.18,신동,,41117,202605,
2015,26.05~28.05,갱신,21,5,2026,"16,000",다가구,0,"14,000",,41117,42.9,신동,,41117,202605,
2000,26.07~27.06,신규,16,5,2026,"1,000",다가구,65,,,41117,40,영통동,,41117,202605,
1994,26.05~27.05,신규,1,5,2026,500,다가구,50,,,41117,25,원천동,,41117,202605,
2004,26.06~28.06,신규,21,5,2026,"5,500",단독,0,,,41117,27.44,원천동,,41117,202605,
2013,26.06~28.06,신규,16,5,2026,"28,000",다가구,0,,,41117,55,이의동,,41117,202605,
2010,26.06~27.06,신규,22,5,2026,"2,000",단독,35,,,41117,23.1,원천동,,41117,202605,
2015,26.05~27.05,갱신,16,5,2026,"18,900",다가구,0,"18,000",,41117,45.88,원천동,,41117,202605,
1999,26.05~27.07,신규,5,5,2026,500,다가구,40,,,41117,20,영통동,,41117,202605,
2016,26.07~27.07,갱신,16,5,2026,"2,000",다가구,87,"2,000",83,41117,59.4,신동,,41117,202605,
2002,26.05~28.05,신규,20,5,2026,300,다가구,35,,,41117,25.875,매탄동,,41117,202605,
2014,26.06~28.06,신규,20,5,2026,"24,000",다가구,0,,,41117,60,하동,,41117,202605,
2017,26.05~28.05,신규,21,5,2026,"2,000",다가구,84,,,41117,45,매탄동,,41117,202605,
2003,26.06~27.06,갱신,9,5,2026,500,다가구,47,500,47,41117,32,영통동,,41117,202605,
1990,26.05~28.05,신규,11,5,2026,300,단독,45,,,41117,46.93,매탄동,,41117,202605,
2014,26.07~28.07,신규,9,5,2026,"10,000",다가구,138,,,41117,96.84,이의동,,41117,202605,
1991,26.07~28.07,신규,19,5,2026,"10,000",단독,0,,,41117,54.16,매탄동,,41117,202605,
2008,26.05~27.05,신규,14,5,2026,300,다가구,40,,,41117,21,원천동,,41117,202605,
2016,26.05~28.05,신규,8,5,2026,"5,000",다가구,78,,,41117,50.11,매탄동,,41117,202605,
1991,26.05~28.05,신규,2,5,2026,"1,000",다가구,85,,,41117,60,매탄동,,41117,202605,
2015,26.05~28.05,신규,19,5,2026,"22,000",다가구,0,,,41117,50,이의동,,41117,202605,
2016,26.09~28.09,신규,19,5,2026,"25,000",다가구,0,,,41117,55,이의동,,41117,202605,
2002,26.05~27.05,신규,16,5,2026,200,단독,36,,,41117,25.87,매탄동,,41117,202605,
2017,26.05~28.05,신규,1,5,2026,"2,000",다가구,55,,,41117,50,원천동,,41117,202605,
1998,26.05~28.05,갱신,9,5,2026,"2,000",다가구,10,"2,000",10,41117,25,매탄동,사용,41117,202605,
2009,26.05~27.05,신규,15,5,2026,300,다가구,42,,,41117,24,매탄동,,41117,202605,
,26.07~28.07,신규,19,5,2026,"10,000",다가구,80,,,41117,55,이의동,,41117,202605,
2018,26.07~28.07,신규,20,5,2026,"17,000",다가구,0,,,41117,46.2,원천동,,41117,202605,
2016,26.06~28.06,신규,12,5,2026,"16,500",다가구,0,,,41117,33,신동,,41117,202605,
,26.05~27.05,신규,19,5,2026,300,단독,33,,,41117,25.87,매탄동,,41117,202605,
2015,26.06~27.05,갱신,16,5,2026,"18,900",다가구,0,"18,000",,41117,45.88,원천동,,41117,202605,
2008,26.05~27.05,신규,7,5,2026,300,다가구,33,,,41117,23.14,원천동,,41117,202605,
2002,26.05~27.05,신규,18,5,2026,300,다가구,41,,,41117,30,매탄동,,41117,202605,
2002,26.05~28.05,갱신,7,5,2026,300,다가구,32,"4,000",,41117,22,매탄동,,41117,202605,
2003,26.06~26.09,갱신,20,5,2026,"10,000",다가구,0,"10,000",,41117,33,매탄동,,41117,202605,
2003,26.06~28.06,신규,19,5,2026,"13,000",다가구,0,,,41117,25,망포동,,41117,202605,
1995,26.05~28.05,신규,2,5,2026,500,다가구,50,,,41117,43,매탄동,,41117,202605,
2003,26.05~27.05,신규,18,5,2026,500,단독,40,,,41117,24,망포동,,41117,202605,
2014,26.06~28.06,갱신,19,5,2026,"2,000",다가구,116,"2,000",111,41117,55.34,하동,사용,41117,202605,
2012,26.05~27.02,신규,4,5,2026,500,다가구,40,,,41117,19,영통동,,41117,202605,
2016,26.07~28.07,신규,15,5,2026,"29,000",단독,0,,,41117,55,이의동,,41117,202605,
2015,26.06~28.06,신규,4,5,2026,"1,000",다가구,120,,,41117,62.8,이의동,,41117,202605,
2008,26.05~28.05,신규,13,5,2026,"4,500",단독,0,,,41117,26.4,원천동,,41117,202605,
2003,26.07~28.07,신규,19,5,2026,"4,000",단독,33,,,41117,46.2,원천동,,41117,202605,
1996,26.05~28.05,갱신,18,5,2026,"6,500",다가구,0,"5,500",,41117,24,매탄동,,41117,202605,
